id_ptn,ptn_nama,jalur,id_prodi,kode_prodi,prodi,jenjang,portofolio,kelompok_bidang,is_fakultas,is_new,daya_tampung_kini,tahun,daya_tampung,peminat,terima,peminat_lag1,peminat_lag2,daya_tampung_lag1,terima_lag1,jumlah_prodi_ptn,total_peminat_ptn,proporsi_peminat_lokal,jumlah_provinsi_asal
141,UNIVERSITAS ANDALAS,SNBT,141037,11411037,MANAJEMEN,S1,Tidak Ada,ekonomi,0,0,90,2025,90,1329,,1746,1640,90,,57,39985,0.7886,18
141,UNIVERSITAS ANDALAS,SNBT,141038,11411038,AKUNTANSI,S1,Tidak Ada,ekonomi,0,0,91,2021,72,900,,,,,,48,32548,0.76,21
141,UNIVERSITAS ANDALAS,SNBT,141038,11411038,AKUNTANSI,S1,Tidak Ada,ekonomi,0,0,91,2022,80,926,,900,,72,,48,34782,0.7333,14
141,UNIVERSITAS ANDALAS,SNBT,141038,11411038,AKUNTANSI,S1,Tidak Ada,ekonomi,0,0,91,2023,90,1240,,926,900,80,,53,31579,0.729,13
141,UNIVERSITAS ANDALAS,SNBT,141038,11411038,AKUNTANSI,S1,Tidak Ada,ekonomi,0,0,91,2024,90,1197,,1240,926,90,,56,38523,0.7544,18
141,UNIVERSITAS ANDALAS,SNBT,141038,11411038,AKUNTANSI,S1,Tidak Ada,ekonomi,0,0,91,2025,90,1168,,1197,1240,90,,57,39985,0.7414,16
141,UNIVERSITAS ANDALAS,SNBT,141039,11411039,ILMU POLITIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2021,42,502,,,,,,48,32548,0.7829,13
141,UNIVERSITAS ANDALAS,SNBT,141039,11411039,ILMU POLITIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2022,42,451,,502,,42,,48,34782,0.8381,14
141,UNIVERSITAS ANDALAS,SNBT,141039,11411039,ILMU POLITIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2023,41,309,,451,502,42,,53,31579,0.7702,12
141,UNIVERSITAS ANDALAS,SNBT,141039,11411039,ILMU POLITIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2024,37,225,,309,451,41,,56,38523,0.7422,12
141,UNIVERSITAS ANDALAS,SNBT,141039,11411039,ILMU POLITIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2025,35,266,,225,309,37,,57,39985,0.7895,12
141,UNIVERSITAS ANDALAS,SNBT,141040,11411040,ADMINISTRASI PUBLIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2021,41,749,,,,,,48,32548,0.8638,16
141,UNIVERSITAS ANDALAS,SNBT,141040,11411040,ADMINISTRASI PUBLIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2022,48,799,,749,,41,,48,34782,0.8548,14
141,UNIVERSITAS ANDALAS,SNBT,141040,11411040,ADMINISTRASI PUBLIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2023,37,667,,799,749,48,,53,31579,0.8381,12
141,UNIVERSITAS ANDALAS,SNBT,141040,11411040,ADMINISTRASI PUBLIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2024,35,806,,667,799,37,,56,38523,0.8772,13
141,UNIVERSITAS ANDALAS,SNBT,141040,11411040,ADMINISTRASI PUBLIK,S1,Tidak Ada,sosial_humaniora,0,0,47,2025,40,866,,806,667,35,,57,39985,0.8048,12
141,UNIVERSITAS ANDALAS,SNBT,141041,11411041,SASTRA INDONESIA,S1,Tidak Ada,sosial_humaniora,0,0,49,2021,55,282,,,,,,48,32548,0.7376,13
141,UNIVERSITAS ANDALAS,SNBT,141041,11411041,SASTRA INDONESIA,S1,Tidak Ada,sosial_humaniora,0,0,49,2022,48,204,,282,,55,,48,34782,0.7696,11
141,UNIVERSITAS ANDALAS,SNBT,141041,11411041,SASTRA INDONESIA,S1,Tidak Ada,sosial_humaniora,0,0,49,2023,52,169,,204,282,48,,53,31579,0.7515,13
141,UNIVERSITAS ANDALAS,SNBT,141041,11411041,SASTRA INDONESIA,S1,Tidak Ada,sosial_humaniora,0,0,49,2024,55,139,,169,204,52,,56,38523,0.8129,10
141,UNIVERSITAS ANDALAS,SNBT,141041,11411041,SASTRA INDONESIA,S1,Tidak Ada,sosial_humaniora,0,0,49,2025,51,137,,139,169,55,,57,39985,0.7372,9
141,UNIVERSITAS ANDALAS,SNBT,141042,11411042,SASTRA INGGRIS,S1,Tidak Ada,sosial_humaniora,0,0,63,2021,48,504,,,,,,48,32548,0.75,14
141,UNIVERSITAS ANDALAS,SNBT,141042,11411042,SASTRA INGGRIS,S1,Tidak Ada,sosial_humaniora,0,0,63,2022,60,433,,504,,48,,48,34782,0.6905,14
141,UNIVERSITAS ANDALAS,SNBT,141042,11411042,SASTRA INGGRIS,S1,Tidak Ada,sosial_humaniora,0,0,63,2023,61,355,,433,504,60,,53,31579,0.6535,14
141,UNIVERSITAS ANDALAS,SNBT,141042,11411042,SASTRA INGGRIS,S1,Tidak Ada,sosial_humaniora,0,0,63,2024,66,302,,355,433,61,,56,38523,0.6689,14
141,UNIVERSITAS ANDALAS,SNBT,141042,11411042,SASTRA INGGRIS,S1,Tidak Ada,sosial_humaniora,0,0,63,2025,63,326,,302,355,66,,57,39985,0.7117,12
141,UNIVERSITAS ANDALAS,SNBT,141043,11411043,SASTRA MINANGKABAU,S1,Tidak Ada,sosial_humaniora,0,0,59,2021,44,86,,,,,,48,32548,0.9419,4
141,UNIVERSITAS ANDALAS,SNBT,141043,11411043,SASTRA MINANGKABAU,S1,Tidak Ada,sosial_humaniora,0,0,59,2022,48,98,,86,,44,,48,34782,0.8776,6
141,UNIVERSITAS ANDALAS,SNBT,141043,11411043,SASTRA MINANGKABAU,S1,Tidak Ada,sosial_humaniora,0,0,59,2023,49,49,,98,86,48,,53,31579,0.9388,4
141,UNIVERSITAS ANDALAS,SNBT,141043,11411043,SASTRA MINANGKABAU,S1,Tidak Ada,sosial_humaniora,0,0,59,2024,58,61,,49,98,49,,56,38523,0.9016,5
141,UNIVERSITAS ANDALAS,SNBT,141043,11411043,SASTRA MINANGKABAU,S1,Tidak Ada,sosial_humaniora,0,0,59,2025,55,65,,61,49,58,,57,39985,0.9231,5
141,UNIVERSITAS ANDALAS,SNBT,141044,11411044,SASTRA JEPANG,S1,Tidak Ada,sosial_humaniora,0,0,50,2021,33,243,,,,,,48,32548,0.6831,15
141,UNIVERSITAS ANDALAS,SNBT,141044,11411044,SASTRA JEPANG,S1,Tidak Ada,sosial_humaniora,0,0,50,2022,45,210,,243,,33,,48,34782,0.6714,14
141,UNIVERSITAS ANDALAS,SNBT,141044,11411044,SASTRA JEPANG,S1,Tidak Ada,sosial_humaniora,0,0,50,2023,46,204,,210,243,45,,53,31579,0.6225,15
141,UNIVERSITAS ANDALAS,SNBT,141044,11411044,SASTRA JEPANG,S1,Tidak Ada,sosial_humaniora,0,0,50,2024,51,172,,204,210,46,,56,38523,0.6802,10
141,UNIVERSITAS ANDALAS,SNBT,141044,11411044,SASTRA JEPANG,S1,Tidak Ada,sosial_humaniora,0,0,50,2025,47,229,,172,204,51,,57,39985,0.6638,13
141,UNIVERSITAS ANDALAS,SNBT,141045,11411045,HUBUNGAN INTERNASIONAL,S1,Tidak Ada,sosial_humaniora,0,0,46,2021,49,722,,,,,,48,32548,0.7105,18
141,UNIVERSITAS ANDALAS,SNBT,141045,11411045,HUBUNGAN INTERNASIONAL,S1,Tidak Ada,sosial_humaniora,0,0,46,2022,48,619,,722,,49,,48,34782,0.6947,16
141,UNIVERSITAS ANDALAS,SNBT,141045,11411045,HUBUNGAN INTERNASIONAL,S1,Tidak Ada,sosial_humaniora,0,0,46,2023,29,532,,619,722,48,,53,31579,0.6372,13
141,UNIVERSITAS ANDALAS,SNBT,141045,11411045,HUBUNGAN INTERNASIONAL,S1,Tidak Ada,sosial_humaniora,0,0,46,2024,41,584,,532,619,29,,56,38523,0.6986,18
141,UNIVERSITAS ANDALAS,SNBT,141045,11411045,HUBUNGAN INTERNASIONAL,S1,Tidak Ada,sosial_humaniora,0,0,46,2025,46,453,,584,532,41,,57,39985,0.7528,14
141,UNIVERSITAS ANDALAS,SNBT,141046,11411046,ILMU KOMUNIKASI,S1,Tidak Ada,sosial_humaniora,0,0,62,2021,40,1225,,,,,,48,32548,0.7755,15
141,UNIVERSITAS ANDALAS,SNBT,141046,11411046,ILMU KOMUNIKASI,S1,Tidak Ada,sosial_humaniora,0,0,62,2022,63,1478,,1225,,40,,48,34782,0.7659,16
141,UNIVERSITAS ANDALAS,SNBT,141046,11411046,ILMU KOMUNIKASI,S1,Tidak Ada,sosial_humaniora,0,0,62,2023,53,1162,,1478,1225,63,,53,31579,0.7599,13
141,UNIVERSITAS ANDALAS,SNBT,141046,11411046,ILMU KOMUNIKASI,S1,Tidak Ada,sosial_humaniora,0,0,62,2024,54,1098,,1162,1478,53,,56,38523,0.755,17
141,UNIVERSITAS ANDALAS,SNBT,141046,11411046,ILMU KOMUNIKASI,S1,Tidak Ada,sosial_humaniora,0,0,62,2025,61,963,,1098,1162,54,,57,39985,0.7819,12
141,UNIVERSITAS ANDALAS,SNBT,141047,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,48,2021,33,272,,,,,,48,32548,0.8493,8
141,UNIVERSITAS ANDALAS,SNBT,141047,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,48,2022,32,277,,272,,33,,48,34782,0.8339,11
141,UNIVERSITAS ANDALAS,SNBT,141047,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,48,2023,44,221,,277,272,32,,53,31579,0.8281,11
141,UNIVERSITAS ANDALAS,SNBT,141047,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,48,2024,36,220,,221,277,44,,56,38523,0.8227,8
141,UNIVERSITAS ANDALAS,SNBT,141047,11411047,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,48,2025,49,225,,220,221,36,,57,39985,0.8978,8
141,UNIVERSITAS ANDALAS,SNBT,141048,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,41,2021,33,131,,,,,,48,32548,0.9008,6
141,UNIVERSITAS ANDALAS,SNBT,141048,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,41,2022,32,149,,131,,33,,48,34782,0.7987,7
141,UNIVERSITAS ANDALAS,SNBT,141048,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,41,2023,46,134,,149,131,32,,53,31579,0.8134,8
141,UNIVERSITAS ANDALAS,SNBT,141048,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,41,2024,42,138,,134,149,46,,56,38523,0.9058,4
141,UNIVERSITAS ANDALAS,SNBT,141048,11411048,EKONOMI PEMBANGUNAN (KAMPUS PAYAKUMBUH),S1,Tidak Ada,ekonomi,0,0,41,2025,43,160,,138,134,42,,57,39985,0.7875,10
141,UNIVERSITAS ANDALAS,SNBT,141049,11413049,AKUNTANSI,D3,Tidak Ada,ekonomi,0,0,48,2023,38,104,,,,,,53,31579,0.8942,6
141,UNIVERSITAS ANDALAS,SNBT,141049,11413049,AKUNTANSI,D3,Tidak Ada,ekonomi,0,0,48,2024,35,1534,,104,,38,,56,38523,0.7686,20
141,UNIVERSITAS ANDALAS,SNBT,141049,11413049,AKUNTANSI,D3,Tidak Ada,ekonomi,0,0,48,2025,48,1703,,1534,104,35,,57,39985,0.7686,24
141,UNIVERSITAS ANDALAS,SNBT,141050,11413050,ADMINISTRASI PERKANTORAN,D3,Tidak Ada,sosial_humaniora,0,0,25,2023,28,166,,,,,,53,31579,0.9277,7
141,UNIVERSITAS ANDALAS,SNBT,141050,11413050,ADMINISTRASI PERKANTORAN,D3,Tidak Ada,sosial_humaniora,0,0,25,2024,26,2273,,166,,28,,56,38523,0.7778,23
141,UNIVERSITAS ANDALAS,SNBT,141050,11413050,ADMINISTRASI PERKANTORAN,D3,Tidak Ada,sosial_humaniora,0,0,25,2025,25,2252,,2273,166,26,,57,39985,0.774,24
141,UNIVERSITAS ANDALAS,SNBT,141051,11413051,PERBANKAN DAN KEUANGAN,D3,Tidak Ada,ekonomi,0,0,47,2023,49,147,,,,,,53,31579,0.8776,6
141,UNIVERSITAS ANDALAS,SNBT,141051,11413051,PERBANKAN DAN KEUANGAN,D3,Tidak Ada,ekonomi,0,0,47,2024,46,1822,,147,,49,,56,38523,0.7634,22
141,UNIVERSITAS ANDALAS,SNBT,141051,11413051,PERBANKAN DAN KEUANGAN,D3,Tidak Ada,ekonomi,0,0,47,2025,46,1801,,1822,147,46,,57,39985,0.7468,21
141,UNIVERSITAS ANDALAS,SNBT,141052,11413052,MANAJEMEN PEMASARAN,D3,Tidak Ada,ekonomi,0,0,35,2023,27,85,,,,,,53,31579,0.8824,6
141,UNIVERSITAS ANDALAS,SNBT,141052,11413052,MANAJEMEN PEMASARAN,D3,Tidak Ada,ekonomi,0,0,35,2024,28,1188,,85,,27,,56,38523,0.7576,19
141,UNIVERSITAS ANDALAS,SNBT,141052,11413052,MANAJEMEN PEMASARAN,D3,Tidak Ada,ekonomi,0,0,35,2025,33,1214,,1188,85,28,,57,39985,0.7496,20
141,UNIVERSITAS ANDALAS,SNBT,141053,11411053,INFORMATIKA,S1,Tidak Ada,teknik,0,0,39,2023,21,778,,,,,,53,31579,0.7314,17
141,UNIVERSITAS ANDALAS,SNBT,141053,11411053,INFORMATIKA,S1,Tidak Ada,teknik,0,0,39,2024,20,812,,778,,21,,56,38523,0.7291,15
141,UNIVERSITAS ANDALAS,SNBT,141053,11411053,INFORMATIKA,S1,Tidak Ada,teknik,0,0,39,2025,30,819,,812,778,20,,57,39985,0.7448,12
141,UNIVERSITAS ANDALAS,SNBT,141054,11411054,ARSITEKTUR,S1,Tidak Ada,teknik,0,0,14,2024,14,266,,,,,,56,38523,0.7256,11
141,UNIVERSITAS ANDALAS,SNBT,141054,11411054,ARSITEKTUR,S1,Tidak Ada,teknik,0,0,14,2025,15,252,,266,,14,,57,39985,0.746,13
141,UNIVERSITAS ANDALAS,SNBT,141055,11411055,EKONOMI ISLAM,S1,Tidak Ada,ekonomi,0,0,21,2024,20,116,,,,,,56,38523,0.8017,9
141,UNIVERSITAS ANDALAS,SNBT,141055,11411055,EKONOMI ISLAM,S1,Tidak Ada,ekonomi,0,0,21,2025,20,128,,116,,20,,57,39985,0.7734,12
141,UNIVERSITAS ANDALAS,SNBT,141056,11411056,KEWIRAUSAHAAN,S1,Tidak Ada,ekonomi,0,0,20,2024,14,225,,,,,,56,38523,0.8044,10
141,UNIVERSITAS ANDALAS,SNBT,141056,11411056,KEWIRAUSAHAAN,S1,Tidak Ada,ekonomi,0,0,20,2025,20,290,,225,,14,,57,39985,0.8586,11
141,UNIVERSITAS ANDALAS,SNBT,141057,11411057,STATISTIKA DAN SAINS DATA,S1,Tidak Ada,sains,0,0,21,2025,20,204,,,,,,57,39985,0.7304,10
141,UNIVERSITAS ANDALAS,SNBT,141058,11411058,ARKEOLOGI,S1,Tidak Ada,sosial_humaniora,0,1,31,,,,,,,,,,,,
141,UNIVERSITAS ANDALAS,SNBT,141059,11411059,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,S1,Tidak Ada,pertanian,0,1,22,,,,,,,,,,,,
